offering_id,user_id,overall,value,service,location,rooms,cleanliness,sleep_quality,review_text,sentiment,limpeza,atendimento,localização,alimentação,preço,conforto,wifi,instalações,priority
79873,66D55FFCCC6B59E87F2D35006B8EF480,5.0,5.0,5.0,3.0,5.0,5.0,,"“Friendly Staff and Good Value” Stayed here for a convention. Very friendly and helpful staff. Free shuttle to/from airport. Free breakfast that is decent by inexpensive hotel standards - always had some form of eggs along with fruit, cereal, pastries, warm mini-cinnamon rolls (tasty), sausage or biscuits and gravy, juice, coffee, etc. Room was clean and well-equipped. Bathroom small as others have noted, but clean and fine with a nice showerhead and good, fluffy towels. Additional perks here are warm cookies at night, and a free happy hour with wine, beer, or soft drinks and snacks on weekdays. Free internet worked fine. Conference rate of $89/nt. made this a great value. Wish it had a fitness center. There is a small pool. Only other down side for those needing to go to the convention center area daily is that it is a bit of a hike. But the upside is that you are in San Diego and it is almost always a very nice walk.",positivo,1,1,1,1,1,0,1,1,normal
112052,CAF637C415521AB5DD0C7D0C28ABAE39,4.0,3.0,3.0,5.0,4.0,2.0,2.0,"“A little disappointed” With all the hype of this hotel I quite expected it to meet the standards that we are use to but we're disappointed with it. I booked"" The Madison"" one bedroom suite which was large but unfortunately was missing a beat to it. I had reserved it for several days as I was in for business with my husband. To begin with from the front doorman, except for one, we had to open the door even though they would be right there. Not that I have a problem with that but given we had to hail a cab with no offers from them for this service. Actually, they would just be talking to the other gentlemen outside the door of the bar. There was no door service from them at all not even welcome back or enjoy your day! The restaurant which we dined at for breakfast daily and lunch had a wonderful menu and was delicious but the wait staff was more in tuned with what was going on in the kitchen or talking about an inspector that was there for one of the days. We had a horrible strong smell of some kind of paint or something that was coming from a store the borders the hotel. After being seated there and asking to be moved to another location as the restaurant was empty at this time I wondered why the hostess would even seat anyone at this location. The waiter was more than gracious to relocate us inside closer to their bar, as the horrible odor wasn't present there. As I mentioned the food was delicious and we did have a fabulous waiter that day. Back to our suite, I found that the cleaning service wasn't up to our standards as the floors were a little dirty, dirty dishes left on our table in the living room for two days, as well as in the bathroom wasn't that cleaned well. The suite was very uninviting ""cold"" such as no magazines or books to offer it's guest to look at, which I find strange??? The bed wasn't that comfortable and we ended up leaving earlier than expected. I really wanted to like this hotel but probably wouldn't return. Rather go to The Surrey one block over as from the moment you enter it's lobby to every staff member and suite we have stayed in there we have never been disappointed. The bar is over the top compared to the bar they have here! Also, love the rooftop bar there. Sorry, The Mark we tried.",positivo,1,1,1,1,0,1,0,1,normal
223046,FFC0BCD84BFF60727004B2C8388D4019,4.0,5.0,5.0,,,5.0,4.0,"“Great stay adjacent to Downtown L.A.” Our stay at the Miyako was great, and we would definitely stay there again. The cheerful woman at the front desk (she looked like an older version of Lady Gaga) was completely accommodating in our request for one of the quieter rooms, even offering us the opportunity to pre-screen a few rooms before deciding for sure. That said, there's not much traffic in that area of L.A. on weekends, so I think any room would have likely been fine. The room was clean and spacious, with individual climate control. The window was able to be opened. The bed was a little soft for our taste (our only complaint). Parking next door in the Little Tokyo garage was very inexpensive on weekends, and at one exit time it was even free - no attendant was there when we left Sunday morning. The restaurants of the adjacent Little Tokyo shopping center were delicious, and wonderful for a mid-day snack or a full meal. We were in town for a show at the Ahmanson at Music Center, whjch was a short walk away - so no need for parking hassles at the theatre! We also walked to the gorgeous downtown YMCA for an excellent workout (the spa at the hotel was closed for renovations). Note that this particular YMCA charges guests a nominal fee, even if you have an AWAY sticker on your YMCA card. We were also able to get around the freeways easily from that location in L.A. (even though it was Carmageddon weekend), and took day or evening trips to Santa Monica, West Hollywood, Griffith Park, and Pasadena. We used the Burbank Airport instead of LAX, which was VERY convenient. All in all, a great stay!",positivo,1,1,1,1,1,1,0,1,normal
271793,B7C8CEECB03632455EB64DEC56FD15DE,5.0,5.0,5.0,5.0,5.0,5.0,,"“Great stay, staff improved” This was out 4th stay in a year. The front desk staff was by far the friendliest yet. First impressions do matter. The valet parking was fine, wish we could have avoided the fee, but no street parking available this time. They gave us the room we asked for and it was clean with a great view. We had a refrigerator, which I used. As an Hilton Honors guest we were able to have breakfast in the executive lounge. One of the best I have been in, the young man in charge was friendly and helpful. The food was great, especially the coffee. Best stay yet, will return when in Phili.",positivo,1,1,0,1,1,0,0,1,normal
126260,DCDE4A6F0E53AD84E812B25D65701700,5.0,5.0,5.0,5.0,5.0,5.0,,"“Oh My Goodness, Great Value!” The New York Palace Hotel (formerly Helmsley) is a Grande Dame of the Upper East Side. Right on madison avenue across from Saks and St. Patrick's Cathedral it has a beautful courtyard out front. The restaurant Gilt for dinner is fantastic as well as the Madison Room for breakfast. The rooms are brand new and a decent size. Two big beds. View of the church and on a high floor. Great value for NY!!!! Definatly would go back! The staff and concierge were extremely helpful and friendly too!",positivo,0,1,0,1,0,1,0,0,normal
225578,082D1A7F1B801CCB6FAD0023475D8050,4.0,2.0,5.0,5.0,5.0,5.0,,“Nice hotel” This is a nice hotel with friendly helpful staff-you also get adecent enough breakfast. It's a little on the expensive side.,positivo,0,1,0,1,1,0,0,0,normal
77866,F5150709BFDE4D3EEAE9A0B5BD701557,4.0,4.0,3.0,4.0,4.0,3.0,,"“Like a Fabulous trip back in time” I thoroughly enjoyed my stay at the Biltmore and am almost tempted to give 5 stars, except for a few little niggles. To begin with the good - the ground floors are absolutely gorgeous with a great deal of restored original architecture/decor from the 1920's. My room was only a standard but quite spacious with a very comfortable bed, desk, full closet and comfy chair. My room was on the inside of the building, overlooking a quiet courtyard and I heard virtually no outside noise thanks to the white noise generated by the heat/AC. And the water pressure in the shower was fantastic. The workout equipment in the health club facilities were a little squished and I think I used the oldest still-working elliptical machine in North America. But the treadmills are all pretty new and most machines have a personal flat screen. However, that was completely made up for by the rest of the facilities - the pool, jacuzzi, sauna and spa look original and made me feel like some robber baron in the gilded age. The location is excellent for business in or near downtown and is right in the heart of the financial district. It could also be a good choice for tourists because it is so close to the 101, 110, 5 and 10 freeways, so you can pretty much get anywhere. Now for the bad things - all of which are relatively minor and would not stop me from booking here again. First, like many hotels, they charge for internet access, which I find a highly offensive practice. Also, valet is $40/night. This is not unusual in LA, but should be factored into your budget. The tub/shower had a curtain, rather than a door, which kept sticking to me because it didn't have magnets in the bottom. This was particularly gross since the housekeeping seemed hit or miss - I had 3 great days and 2 ""eh"" days. The TV in my room was an old, small CRT type and many of the channels buzzed or otherwise had bad reception. Finally, when I ordered room service breakfast, my receipt had the wrong name and room number on it. When I asked, the staff person told me ""You must have written the wrong number on your ticket, this is for you."" That was completely unacceptable at this level hotel. Even if I actually had made the mistake, I should have received ""the customer is always right"" treatment. But, like I said, I would definitely stay here again, it's a great hotel.",positivo,1,1,1,1,1,1,1,1,normal
281697,0C23F6C1CA6D702EE3802890AA065819,4.0,5.0,5.0,5.0,4.0,4.0,,"“Great for the family” We just returned from a 4-night stay at the Alex and were very pleased. We had a 2 bedroom suite with a full kitchen for the four of us--mom, dad, and 2 young boys. The room was well-maintained and had nice amenities: comfortable beds, nice toiletries, good showers and very quiet rooms. We were on the 28th floor overlooking the Chrysler Building, which was incredible. The location is perfect as well; close to lots of great restaurants & Grand Central Station and a relatively quiet street at night. The Perfect Pint next door was great for an easy family meal and the Amish market down the street had a wonderful selection of treats--lots of fresh produce, cheese, flat bread pizzas, etc. The staff at the Alex was very helpful and accommodating. The rooms had lots of storage space which was extremely helpful as we were not tripping over our bags. The bathrooms were also quite nice; clean and well-sized. A few slightly negative things about the Alex: it has a tiny lobby and you will wait for the elevator if it's busy. While the linens were lovely and the bed comfy, the furniture looks a tiny bit worn. In another year or two it will not look good at all. The furniture is modern but inexpensive-looking. I am a bit surprised that it is part of the Leading Hotels of the World-- I usually think of those as being more luxurious. But this is a very nice hotel and was perfect for our holiday in NY. I've stayed in several hotels in NYC and this was, by far, the best place to bring children, that was reasonably priced.",positivo,1,1,1,1,1,1,0,1,normal
122315,CFA6590580055EEADA7329F84E632B23,4.0,5.0,5.0,,4.0,5.0,,"“This hotel is a hidden gem!” Was very pleasantly surprised by this hotel. In the heart of downtown philly within walking distance to the business, shopping and little italy districts. This small boutique style hotel also offered free internet/computer use, free breakfast and free fruit and snacks all day. Was worried about staying at this ""no name"" hotel but they staff was very helpful and the clean rooms came through with shinning colours. Please note that this hotel is in the heart of the gay community, a detail I did not see in any advertising.",positivo,1,1,1,1,0,0,1,0,normal
100617,0040B021D5221A10A1A69333831F21CD,4.0,4.0,4.0,3.0,4.0,5.0,5.0,"“Great stay!” The Hilton is super close to the airport with excellent airport shuttle service. Hotel has two courtyards (one with the pool and the other that's more a garden & sitting area). Workout facility was great -- new equipment, large and clean. Breakfast was great - I got a coupon at check in for complimentary breakfast which was GREAT! Parking -- is $20/day and the garage is a long walk from the lobby. BUT it's safe & clean. Room was nicely decorated, flat screen tv, great ac/heat. Bathroom small but functional. Overall, a great experience.",positivo,1,1,1,1,1,0,0,1,normal
77923,DD4442FD24848470A408F1AEB6D4580C,4.0,4.0,3.0,4.0,4.0,4.0,4.0,"“Comfortable rooms close to airport” Its a fifity years building, however rooms are comfortable, clean and completely refurbished. KIndly staff. Good service of buses to airport.",positivo,1,1,1,0,0,1,0,0,normal
84090,BA08E9C489E213BB38B3FA9F00A1E036,5.0,3.0,5.0,4.0,5.0,5.0,5.0,"“Nice - like the other reviews say” I've stayed here a couple of times for work. Basically I sleep in the room and then go to/from work. The atmosphere is very nice and I try to stay here when I'm in town - but it is often full I find. Staff are friendly and gracious. Rooms are crisp and refreshingly Euro in decor - not your standard hotel stuff. The suites have amazing baths; the regular rooms have just OK baths (you'll wonder why people go on about the baths if you stay in a regular room on your first stay). It is interesting sorting through the various furnishings to find things like sewing kit - it is all there, just look :) Anyway I find it refreshing and fun and is my first pick of hotel in the Distric.",positivo,0,1,0,0,0,1,0,0,normal
87637,C085031EA2D0A373875736D3B390B597,4.0,,,,,,,"“Modern and Convenient” We upgraded to a larger room, which was very contemporary and nicely decorated - with views of both the Lake and the River. Beds were comfortable and there was a separate tub and shower. Larger room comes with concierge level access - breakfast choices were very nice and I like having coffee, water, soft drinks and snacks available all day long. The location was good - in the past I always stayed on No.Michigan Ave, but this was nice, too - and it was about a 10 minute walk to the Miracle Mile. Also a short walk to the pier for the Architectural Boat tour - which was our favorite part of this trip. Housekeeping never replenished the shampoo, conditioner, etc. - but it didn't really matter since I didn't like them anyway. I would definitely stay here again.",positivo,1,1,1,1,1,1,0,0,normal
93382,17A0BE2BDC21CFFE845FDD9E4B2D4A65,5.0,5.0,3.0,5.0,3.0,4.0,,"“Great staff, nice hotel and the best location” I booked this hotel mostly because i wanted to live in that area and there are not so many hotels there, atleast not with good rewiews. I took a single normal room and it was good. A little bit small but who cares. It was clean with a nice bathroom and TV. Breakfast was great in the lovely restaurant and the staff was very welcoming. Next time i come to New york i will defenetly stay there again",positivo,1,1,1,1,0,0,0,0,normal
80602,739B1B74AFC5D388C498946471A2C881,4.0,4.0,4.0,5.0,3.0,4.0,3.0,"“Better than the reviews!” I had heard unfortunate things about this hotel from a colleague and from other Trip Advisor reviews, so my expectations were pretty low. I was very pleasantly surprised by my stay as a result. The grounds are beautiful and I enjoyed eating breakfast and lunch outside. My room was older, but it was very spacious (probably because I got an accessible room for some reason). The architecture was unique, rather than being a hotel that could have been plunked down in any city. The staff were helpful and funny. The chintz-explosion decor was not to my tastes, the Internet was so slow I didn't even pay to use it for most of my trip, and the rooms could use more power outlets in better places, but overall, the hotel was comfortable and quiet, the staff was excellent, and I had a wonderful few days in San Diego as a result. Tip: Walk over to the mall via the footbridge. From there you can catch public transport, watch a movie, have a meal, or just walk around and windowshop.",positivo,0,1,1,1,0,1,1,1,normal
1100791,CE95A40D371F96BCE7FE17D5DA0DC36F,5.0,4.0,5.0,3.0,4.0,5.0,4.0,"“Very Cool JW at LA Live” This is a terrific business hotel. Very clean and new. The rooms have cool furnishings. Bathrooms are large and have big showers with great tiling--not bathtub, which is very nice. Executive lounge is nice and well-located. Lobby is very LA and inviting. The staff were very helpful and friendly. The restaurant is excellent for a hotel restaurant. Very healthy (but satisfying) menu and a great wine list. There a number of very good restaurants right outside the back door of the hotel in the LA Live complex as well, including a great sushi place. Not a great hotel to walk around, but cabs are easy to get.",positivo,1,1,1,1,0,0,0,1,normal
243535,C1A794B92DB3285BBAB33F5C4D3F61F9,4.0,5.0,4.0,5.0,4.0,4.0,,"“Great Hotel for the Price” I stayed at the Hotel Fusion for five days booking through Hotwire for only $69 a night. I got much more for the $69 than I expected. I found the Hotel had been newly refurbished and very modern. The rooms are small but nicely updated and all have high speed internet that worked great. They offer a ""mini"" breakfast in the morning that consists of toast or bagels and jucie and coffee. There is no air conditioning but in San Francisco that really isnt much of an issue. The rooms do get a lot of noise from the streetcars and traffic but was no more than I would expect in a busy city. The location is excellent, being in the heart of Union Square. Overall this was an excellent value in a City where rooms can easily cost three times what I paid. I would stay there again without hesitation.",positivo,0,0,1,1,1,1,1,0,normal
122715,61A922E5AC7EBDE6A75C9757779F66E0,5.0,5.0,5.0,2.0,5.0,5.0,,"“Great!” Simply great. Clean, large hotel rooms with flat screen TVs, free internet (sign up for the selectguest program), polite staff. With the selectguest program you also get a free room service drink in the AM. Charge $2 for incoming faxes - if you need a boarding pass, print it for $1.25 from the business center, or just check in at the airport. The breakfast buffet and dinner selection is great as well. They are relatively isolated, but provide a shuttle to destinations within 5 miles. Otherwise, count on taxis to go anywhere significant.",positivo,1,1,1,1,1,0,1,1,normal
777199,5FD85FCE26D10BF0AC89B179ED9067EE,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"“Great hotel, even better service!” I really love this hotel. It was my second time to stay here for a business function and this time I stayed for 5 nights. I love the rooms and the decor, but the main reason I am writing this review is to brag on the impeccable service. The staff bent over backwards to make sure my colleagues and I had a wonderful stay. They charged my cell phone for me and brought it back to me the next morning...exactly at the time the night manager said they would. They brought a gift I left in my car to the reception I was attending. They also brought me toothpaste and then followed up to make sure housekeeping brought it to me! It was an excellent stay and I would highly recommend this hotel for business or pleasure.",positivo,0,1,0,0,1,0,0,0,normal
268533,6CC01A18C64B0D7C08CC5273D94D59B2,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"“Argonaut - Don't stay anywhere else” This is my 4th stay at a Kimpton Hotel in 10 mos. Kimpton is now my favorite hotel chain. Pros - location (on Beach Street and within walking distance to the Wharf, Ghiradelli Square, next to the Powell-Hyde cable car turnaround, across from the National Park San Francisco Wharf and the list goes on), clean, clean, clean rooms, very friendly staff especially the door men (thanks for the recommendation of Mama's on Washington Square), wine happy hour, spacious ""living room"" with many seating options, beautifully decorated lobby and rooms. Cons - we couldn't stay longer. We were extremely happy that our room was ready for us when we arrived at Noon. We had travelled to California wine country to celebrate our 50th bdays (a few friends) and a couple of us decided to also visit San Francisco. We walked everywhere and the Argonaut is definitely within walking distance (if you like to walk) to many sites. Thank you Kimpton and thank you Argonaut.",positivo,1,1,1,0,1,1,0,1,normal
93555,1B0C652676FDBBBBE6B2903DC8CAE4EB,5.0,,,,,,,"“Great location and room” OK so once you realise this is New York where everything is huge except the hotel rooms you are good to go. Loverly room, great location, wonderful shows, lots of interesting restaurants especially on 46th st. Coffee maker in room but when we took stuff out of the fridge to put our own in they left a note to say if we did it again we would be charged the cost do restocking it. Very strange, when we called housekeeping they said we could hire a fridge for $25. We agreed to do this as we were staying for 5 days and it was hot. Last morning they slid the account under the door and we noticed they had charged us for all the stuff we took out of their fridge and then replaced. Apparently the sensor sends an automatic charge to your account. When we challenged it they removed it. Apart from that it was a great stay",positivo,0,0,1,1,1,0,0,0,normal
208454,3ADF33183A4721C5A66CAF1059C891C0,4.0,3.0,4.0,5.0,5.0,5.0,,"“Amazing location!” My husband and I stayed here for one night on Labour Day weekend. Our one night was wonderful and would definitely recommend it. Excellent location - walking distance to Times Square and Central Park. Check-in was very efficient, and the rooms were bigger than expected and plush. Toiletries were by l'Occitaine. Big bathroom with a shower and a tub. My favorite part of the hotel was the lobby. Wonderfully done, and a nice oasis from the busy streets of New York. Other than the absent doorman/busboy service when we arrived (arond 11pm), our stay was wonderful. Happy travels!",positivo,1,1,1,0,0,0,0,1,normal
80793,CFB7886361E6045AF43D062A722FF70F,4.0,4.0,4.0,4.0,4.0,5.0,,"“Ultra-sleek hotel in San Francisco's Union Square” Pros: -Great location - right in the middle of Union Square -Ultra-sleek, hip decor; lots of marble, water features, Japanese decor, orchids, stone, glass, etc. -Upscale bar with friendly bartenders, Japanese beer and sake -Tastefully-decorated rooms, glass-walled marble shower, plenty of counter space, wall-mounted blow-dryer, etc. -On-site valet parking available -Knowledgeable and friendly concierge - great suggestions for lunch, dinner, entertainment, etc. Cons: -NOT cheap! -depending on the room, some are very small for the price -lots of bums in Union Square; never-ending panhandling",positivo,1,1,1,1,1,0,0,1,normal
79873,EEFD1E543D74F924DEF1B9DB1B78678F,4.0,5.0,4.0,4.0,4.0,5.0,,"“Nice, Funky Renovated Hotel Centrally Located” I really love this property. I like it's sort of funky 50's architecture yet I could tell that it's been totally redone. I travel a lot for work and have stayed almost everywhere in San Diego. This is really good value for the money I can tell you. No, it's not the W or the Westgate, or any number of 4 and 5 star properties, but it's not supposed to be. What it is, however, is among the best in class and a comfortable and well located property that is worth a (repeat) stay. As a walker who loves to just take off for a couple hours and detox from the office, this is a superb location. Any direction you go you'll hit something of interest. There is also a great little deli and sundries store across the street sort of hidden that is a great place for snacks, water, wine etc.",positivo,0,0,1,1,1,1,0,0,normal
120559,934570DBCC436954668228EE90A9ECB9,5.0,5.0,4.0,4.0,5.0,5.0,,"“My pick of the litter for a clean, comfortable midrange DC hotel” In the past year or so, I have had many trips to DC. The Doubletree provided a recently renovated, well furnished room in a reasonably convenient location. The quality was a cut below the JW Marriott and Westin Alrlington, a bit better than the Washington Plaza, Beacon, and Hyatt Arlington, much better than the Kalorama Guest House, and vastly superior to the Inns of Virginia in Arlington and the Hotel Harrington. Would definitely stay here again. Location: On Rhode Island Avenue near Massachusetts Avenue and 15th Street. This Scott Circle hotel is a 10 minute walk to the Metro stations at Dupont Circle and at Farragut West. Walk to Dupont Circle or take a taxi up to Adams Morgan for many interesting dining options. Or wander a block over to the Whole Foods on P Street. Room: Immaculate and recently refurbished medium sized room with a very comfortable bed, workable desk, large flat screen TV, sitting chair, coffee service. Bathroom was spotless if a bit small. Service: Friendly and efficient front desk staff at check in and check out. Staff were happy to offer advice on touring, transport and other local lore. I did not check out exercise and other commons or the on premises restaurant. The warm cookie on check in is a nice standard Doubletree touch. Cost: Superb value when booked via Priceline.",positivo,1,1,1,1,1,1,0,0,normal
114577,4D5579940FB8D8C1C8C03240165BEB93,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"“really nice stay” We stayed in room 2805 this past wekend for my husband's birthday. It was nice the check in was friendly and quick. We swung around the block and by the time we got upstairs the luggage was in the in room. The view was ok Millenium Park and Lake south view. The room was modern clean and large. The Bathroom is nice large tub seperate shower and the WC is in it's own closet. The bed was comfortable enough and the sheets were nice the temp of the room was consistent. Housekeeping did a great job all of our requests were accomodated. They have several tv channels and that is nice while you are laying around relaxing. Only one thing that was not 100% was one of the mattresses had quite a dip in the middle. That was the only negative. Our bellman leaving was so nice very helpful. I really love this hotel, they even left a b-day cake in the room for my Husband's B-day. Room service is still reasonable, they are now 100% non smoking which is nice for some not for others...I do like it as a former smoker. I really enjoy this hotel it has a nice feel and I am sure I will be back.",positivo,1,1,0,0,1,1,0,0,normal
620239,6C3AA98C6FE9634686054961C090D30D,5.0,5.0,5.0,5.0,5.0,5.0,3.0,"“Very nice hotel - bed was hard as a rock...” We made an impromptu visit to El Paso and decided to stay here. The rooms were nice and clean. We asked for a crib for our son and it was quickly delivered and was very nice. The biggest complaint was a rock-hard bed. I noticed something at the front desk that stated the mattresses had some kind of adjustment devices but I could not find it and did not bother to look again or ask, so I maybe could have something about it. The breakfast was delightful and reasonably priced at about $11/person (our son is 2 and ate for free). I asked the chef for some hot sauce other than Tabasco, and he gave me some of his own green sauce and it was excellent!! We did get a USA Today delivered to our room. There were fresh baked cookies and complementary coffee at the front desk the night we arrived as well. Overall, an excellent stay.",positivo,1,1,0,1,1,1,0,0,normal
89602,DAD6D8711D382E4A7BD2828BBED794BF,4.0,4.0,4.0,5.0,4.0,4.0,,"“Wonderful Location” The hotel is in the perfect location if you want to be in Back Bay. It is connected to the Prudential Center and in the middle of Copley Square and Back Bay, with easy walking access to Newbury Street for shopping, Boylston for nightlife, and though a bit of a hike, walkable to Fenway, the theater district and Boston Commons. If you put your sneakers on, you can take a half hour walk to Faneiul Hall. The room itself was standard business class - clean, comfortable and spacious. The room lacks anything jawdropping or romantic. It is more for the business traveler with conservative, luxurious decor. The beds were comfortable and the view was poor, but if you want to feel comfortable in a clean, well maintained hotel, this is perfect for you. The bathrooms were mediocre, no granite or marble... I didnt have to wear shower shoes, but I didnt exactly feel like the shower was sparkling. The lobby was always super busy, and cans are lined out front all the time. Insider's tip - if you want to take the T, walk through the Prudential Center to Boylston and you wont have to go outside... Perfect tip in the rain. I would stay here again.",positivo,1,1,1,0,1,1,0,1,normal
93618,A7555F6CDC2FD03FD50400FED0F5D8D7,4.0,5.0,5.0,5.0,4.0,4.0,,"“Great service, old-world charm” My husband and I stayed at the Waldorf during the NYC marathon since we found a great rate ($275/night) by booking nearly a year in advance on the hotel's website. We loved the attentive service, and especially appreciated the free upgrade to a larger King room. The quality of the service and the history put this hotel in the 5-star category. However, we've stayed in hotels with nicer rooms in 4-star hotels. We recommend the Bear & the Bull bar for a nightcap. The bartenders were hilarious & very attentive. Be prepared to spend $30-40 for two drinks (unless you are drinking the $6 pints of beer). We would definitely stay at the Waldorf if we found another great rate, but there's no way we would pay the going rate of $700/night.",positivo,0,1,0,1,1,0,0,0,normal
80131,2DD913D1FE05AF081729771A0B81FF11,4.0,4.0,3.0,3.0,3.0,3.0,,"“Good value” My 2nd stay here for four nights in early November. If you are thinking of booking this hotel do so through Hotwire - it comes up as a 3.5* - that is the clue. I paid $66 (inclusive) per night and that was a real steal. Sure they get you back by charging $12 for car parking and $10 for the internet but its worth it. The hotel itself is fine. Its laid out round the pool and and another courtyard and is 'motel' type with open corridors to the courtyards. The pool looked a bit small for the size of hotel and the separate spa is inconvenient - but its minor. Overall its not quite up to the normal very high standard of the Crowne Plaza brand but its fine and, at the rate, a real steal. The internet worked well. The small gym is adequate with 2 x-trainers, two joggers and two bikes with a small weight machine. Its clean and the kit is in good condition. The hotel is slightly isolated so its eating on-site or driving. Nothing in walking distance as far as I can tell. The on-site sushi restaurant was fine if a bit pricey and my pasta dish in the main restaurant was surprisingly good. There is a good value coffee and bagels outlet in the morning for those who don't want the full buffet breakfast. To address some of the criticisms in the other reviewers. I personally didn't have the 'battlefield' noise experience of others but it certainly got noticeably noisier over the weekend (with slammed doors and kids running in the corridor) as it filled up - despite being in the quieter rear of the hotel. It worked well as a base for the San Diego area and for the conference downtown (15 mins on the freeway even at peak times) where the going room rate was circa $300 per night. I'd certainly recommend it the hotel and will have no hesitation in re-booking.",positivo,1,0,1,1,1,1,1,1,normal
217734,2BDE188AC76BA00E8DBF0CC29502FEB5,4.0,4.0,4.0,5.0,4.0,4.0,,"“Great location but....” Great location. Excellent restaurant. Had to call for housekeeping every day - and i was in a suite. One day, room had not been cleaned by 5 pm. Drives me nuts. Rooms near elevator are torture chambers as noise is awful. Zippo water pressure in showers. Front desk and valet staff are wonderful. Balcony on second floor is marvelous at any time of day. Club breakfast is excellent. With a few tweaks this could be a great hotel.",positivo,1,1,1,1,0,1,0,1,normal
223860,6AB69B300A685822A9E19B1FB1B5F272,4.0,4.0,3.0,3.0,4.0,4.0,4.0,"“The Best for a Girls Spa Getaway” 4 ladies in our mid thirties booked this for a spa getaway and we had the best time. The room was fabulous and the private spa area pool was the best - uncrowded and so relaxing. We booked a suite that was 2 rooms (with seperate entrances) adjoining a suite living area in the middle. We had sleeping for 8 even though we only had 4. There was an extra bed that folds out in the suite area. The suite area also had a full bath, so we had 3 bathrooms total. Full dining table and living area plus a kitchenette. We booked the spa package where the room rate each day includes a spa treatment and access to the spa area for the whole day. This is an area away from the main pool areas, no kids, complete relaxation. The spa treatments are top notch and the smoothies served at the pool are so yummy. We stayed 3 nights and only went to the main pool area one day. The main pool area is nice too, but just not as tranquil and relaxing. The hotel is away from everything so you will need a car if you want to venture out. Overall I love this Hotel and would go back tomorrow!",positivo,1,0,1,1,1,1,0,1,normal
1415127,3AF6A7795410B5159BB7C11AFEAC737B,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"“Elegant on a human scale in NYC” I am always happy when I sleep well in the bustling city, and at French Quarters I could really relax. The rooms are elegant yet homey, with a great breakfast and excellent service.",positivo,0,1,0,1,0,1,0,0,normal
310409,903A722D4DFF86AC622CA4737A3AE027,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"“Wonderful Weekend in Memphis” My 2 younger sisters and I recently stayed at the Residence Inn to celebrate my sister's 28th birthday weekend. She's always wanted to go to Graceland so off to Memphis we went. The staff at the Residence Inn was beyond accomodating, they did every little thing to make our stay as wonderful as possible - arraging for our Graceland tour within minues of inquirying and offering off local spots to eat as opposed to the touristy locations. My favorite part about the Residence Inn was the comforts of home that are found in the room. We had a studio suite with more than enough room for 3 women to shower and get dressed without ever being in each other's way. The kitchen and dining room are things that you think you don't need on vacation but that totally amplify the comfort levels of your stay. We found ourselves on more than one occassion saying ""lets go back home"" because that's how it felt like - home. The free hot breakfast and all their selections were such a great way to start our morning and the free DVD rental was a nice way to end our evenings. We would head back to the hotel and unwind with a movie and popcorn just as if we were at home. Location was fab, a trolley stop directly out front on Main Street, ATM across the street, Walgreens a block away, 8 min walk to the Peabody Ducks and 15 min to Beale Street and 20 min cab ride to the airport. We couldn't of asked for better. Nothing but rave reviews for the Residence Inn Downtown Memphis!",positivo,1,1,1,1,1,0,0,0,normal
84078,0253093D8E4CF6EC018DCE67F77F5659,5.0,4.0,4.0,5.0,4.0,5.0,,"“Very pleased” Stayed here one night for a meeting at the hotel, I arrived early afternoon on the day prior so had a fair amount of time in the hotel. Check in was very smooth. As a Platinum member , was given a nice room with view on high floor. Lobby was very nice, very open feeling yet had lounge and restaurant areas. There were plenty of seating areas and many had their own TV's. Sitting downstairs for a beer and chatting with friends was very comfortable. Room size was reasonably good and better than expected for a city hotel in DC. Bed was comfortable. Bathroom was ok size but for one it was plenty. Amenities were modern. It was obvious this was updated and still looked good. Had hotel food for meeting including breakfast and lunch, both meals were above average. Check out was the only glitch, there was a long wait to check out with only 2 people at desk. Either they were slow and had trouble keeping up or there was an onslaught of people all at once. However i had no problems related to stay so I used express check out which worked fine and was quick. Getting a cab was easy. Also this hotel is about 1-2 blocks (easy walk even with roller board) from Union train station. I flew in to BWI and getting to hotel via train was easy. I returned via Regan Airprort which was 20 minute cab ride including traffic. All in all, a very nice stay and would definitely come again. Seemed higher scale then a traditional Hyatt Regecy, perhaps bordering on Grand.",positivo,1,0,1,1,1,1,0,1,normal
94337,846A60E985D38555CAB98B07E6EB4746,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"“Just wonderful” Couldnt agree more with what everyone else has already written here. A true gem in Boston, not least due to the great service, and wonderful rooms. Not a huge fan of the Mooo breakfast - unappetizingly large portions of average food at very high prices. But the hotel itself: Just Wonderful.",positivo,0,1,0,1,1,0,0,0,normal
81204,D97FDFF986ACD840602C864B42D94E35,4.0,5.0,4.0,4.0,5.0,5.0,,"“Really Good Hotel” Stayed at Le Meridien this week on a business trip and I was very impressed. Check in was quick, room on the 17th floor was large, clean, modern with a wonderful view. The bathroom was quite large and the bed was a king. I'd stay there again in a heartbeat. Plenty of power outlets and internet connection was easy. Location was quite favorable as well. Found the staff to be very friendly and they served free, good coffee in the lobby!",positivo,1,1,1,1,1,1,1,1,normal
